Tract,CALI
V1,0.06896360660175094
V2,0.06896360660169365
V3,0.06896360660173939
V4,0.06896360660174428
V5,0.06896360660181378
V6,0.0689636066016992
V7,0.06896360660170942
V8,0.06896360660074774
V9,0.06896360660178247
V10,0.06896360660174872
V11,0.06896360660172185
V12,0.06896360660171896
V13,0.06896360660178846
V14,0.06896360660178491
V15,0.06896360660169831
V16,0.06896360660174428
V17,0.06896360660171741
V18,0.06896360660175249
V19,0.06896360245028665
whole GM,231.92463539537925
