Tract,CALI
V1,-0.8699306955800445
V2,-0.8775870319395455
V3,-0.8434791921133303
V4,-0.851267339326266
V5,-0.8749011967572524
V6,-0.8718051820502535
V7,-0.8650632948613419
V8,-0.8311791302982332
V9,-0.8637269546497474
V10,-0.8431659588532036
V11,-0.895011524271216
V12,-0.8531905911028395
V13,-0.9421885500406629
V14,-0.8904692179171084
V15,-0.8474370794641137
V16,-0.8363221037072573
V17,-0.8650116000635849
V18,-0.863463589626069
V19,-0.8083053089473808
whole GM,23.6477736818474
