Tract,CALI
V1,-0.9038518189965298
V2,-0.9123335734613129
V3,-0.8730291415543063
V4,-0.8823817680650686
V5,-0.9094795836750734
V6,-0.9060749828337771
V7,-0.8984404725030825
V8,-0.8577006319470688
V9,-0.897023678966648
V10,-0.8726444413901147
V11,-0.9303273502428863
V12,-0.8846305608463558
V13,-0.9716743849817859
V14,-0.9259031410261911
V15,-0.8777351687262956
V16,-0.8642761167974773
V17,-0.8984737765345556
V18,-0.8964107817111009
V19,-0.827950181909979
whole GM,24.78072645939047
