Tract,CALI
V1,-0.9999989089186572
V2,-0.9999997649790076
V3,-0.9999559790297663
V4,-0.9999843756590906
V5,-0.9999995828785344
V6,-0.9999994362866261
V7,-0.9999977772068653
V8,-0.9997946110359547
V9,-0.999997789260125
V10,-0.9999537260180565
V11,-0.9999999851001117
V12,-0.9999875550476064
V13,-0.9999999999987648
V14,-0.9999999727976835
V15,-0.9999722558256998
V16,-0.999895645305607
V17,-0.9999983437747889
V18,-0.9999973590115557
V19,-0.9974224620901746
whole GM,73.5530628644753
