Tract index,CALI
1,0.3787053769399995
2,0.44888873948207175
3,0.2930926219114274
4,0.3060150127533352
5,0.4602151430495156
6,0.40716473575865897
7,0.37122899057197123
8,0.21680096289270878
9,0.37322910040963464
10,0.26094510751196576
11,0.4735387626830023
12,0.3056568505609236
13,0.7095072627651171
14,0.47407062561593616
15,0.25430013679949126
16,0.23996384843246776
17,0.37238814396795794
18,0.32061277155008283
19,0.14648965146526316
whole GM,13.354835798714378
