Tract,CALI
V1,-0.9999744014110701
V2,-0.999991841966171
V3,-0.999595909278263
V4,-0.9998135401515863
V5,-0.9999875029451666
V6,-0.99998435624158
V7,-0.9999564229514725
V8,-0.9987275549484533
V9,-0.9999565655275692
V10,-0.9995813924324086
V11,-0.9999989578616516
V12,-0.999842672185627
V13,-0.999999999912547
V14,-0.9999983689082567
V15,-0.9997140465873593
V16,-0.9992324562999605
V17,-0.9999647741244212
V18,-0.9999501107814059
V19,-0.9916252400270678
whole GM,59.71294235523835
