Tract,CALI
V1,-0.9931351701228673
V2,-0.9955210209761775
V3,-0.9796039077767045
V4,-0.9849487375916588
V5,-0.9947719951200731
V6,-0.9942296016622215
V7,-0.9914985011524867
V8,-0.9681662726062473
V9,-0.9914044481046785
V10,-0.9794246669123632
V11,-0.9980403833020244
V12,-0.9859488767056456
V13,-0.9999489654290622
V14,-0.9976450521159104
V15,-0.982296983549317
V16,-0.9739034396759034
V17,-0.9919913208111188
V18,-0.9908810258014155
V19,-0.9338105409563705
whole GM,35.445970437792084
