Tract,CALI
V1,-0.9999999990064841
V2,-0.999999999349622
V3,-0.9999998375968756
V4,-0.9999999698330295
V5,-0.9999999993026351
V6,-0.999999999253346
V7,-0.9999999981801462
V8,-0.999997965368784
V9,-0.9999999981912732
V10,-0.9999998234293567
V11,-0.99999999937925
V12,-0.9999999790453685
V13,-0.9999999993795726
V14,-0.9999999993787042
V15,-0.9999999234753056
V16,-0.9999993301888164
V17,-0.9999999986473116
V18,-0.9999999978042189
V19,-0.9998700669357636
whole GM,108.59243929131291
