Tract,CALI
V1,-0.9999999837404514
V2,-0.9999999978913392
V3,-0.9999977101401387
V4,-0.9999994273782936
V5,-0.9999999954878078
V6,-0.9999999932609669
V7,-0.9999999579244739
V8,-0.9999819768954027
V9,-0.9999999582408161
V10,-0.9999975486719149
V11,-0.9999999999165656
V12,-0.9999995777133007
V13,-0.9999999999682777
V14,-0.9999999998524008
V15,-0.9999987645382401
V16,-0.9999927175966264
V17,-0.999999971790145
V18,-0.9999999473501491
V19,-0.9994663422795286
whole GM,92.0269217546281
