Tract,CALI
V1,-0.9556024732467133
V2,-0.9630124134350626
V3,-0.9255455513539621
V4,-0.9354481275474605
V5,-0.9606006662682597
V6,-0.9581302996571345
V7,-0.9508528070039125
V8,-0.9080402579061733
V9,-0.9499632002750268
V10,-0.9252131003500779
V11,-0.9755618584591765
V12,-0.937638785180387
V13,-0.9955130904215056
V14,-0.972923297954194
V15,-0.9305182511250872
V16,-0.9160696795443145
V17,-0.9513775173521919
V18,-0.948913652017023
V19,-0.8696685347678299
whole GM,27.771750622919715
