Tract,CALI
V1,-0.9999764060028056
V2,-0.9999764060028061
V3,-0.9999764059892194
V4,-0.9999764060019911
V5,-0.9999764060028061
V6,-0.999976406002806
V7,-0.999976406002802
V8,-0.999976405106321
V9,-0.9999764060028021
V10,-0.9999764059871931
V11,-0.9999764060028061
V12,-0.999976406002367
V13,-0.9999764060028061
V14,-0.9999764060028061
V15,-0.9999764059989245
V16,-0.9999764058603691
V17,-0.9999764060028044
V18,-0.9999764060027998
V19,-0.9999755343706842
whole GM,167.26526885955658
