Tract,CALI
V1,-0.9999898028764046
V2,-0.9999971020242922
V3,-0.9997883547928832
V4,-0.9999095374071335
V5,-0.9999953651234647
V6,-0.9999940673560351
V7,-0.9999817092547427
V8,-0.9992524346628732
V9,-0.9999817828229417
V10,-0.9997797882701749
V11,-0.9999996982184596
V12,-0.9999249416019945
V13,-0.9999999999898553
V14,-0.999999505959608
V15,-0.9998551927137094
V16,-0.9995710784360182
V17,-0.9999855650589493
V18,-0.999978835514638
V19,-0.9940589284447421
whole GM,63.74785836213865
