Tract,CALI
V1,-0.9978352448470257
V2,-0.9978352448470257
V3,-0.9978352448467831
V4,-0.9978352448470166
V5,-0.9978352448470256
V6,-0.9978352448470258
V7,-0.9978352448470257
V8,-0.9978352448148721
V9,-0.9978352448470257
V10,-0.9978352448467429
V11,-0.9978352448470257
V12,-0.9978352448470212
V13,-0.9978352448470257
V14,-0.9978352448470256
V15,-0.9978352448469728
V16,-0.9978352448432516
V17,-0.9978352448470257
V18,-0.9978352448470256
V19,-0.9978351434322799
whole GM,192.411606187699
