Tract,CALI
V1,-0.9999384751090888
V2,-0.99997812229167
V3,-0.9992517245171308
V4,-0.9996285842743772
V5,-0.9999678416562794
V6,-0.9999605849805975
V7,-0.9999003461517463
V8,-0.997888326907477
V9,-0.999900582870863
V10,-0.9992281494335287
V11,-0.9999966050355912
V12,-0.9996815708392949
V13,-0.9999999993054838
V14,-0.9999949088438891
V15,-0.9994532545438768
V16,-0.9986640178882148
V17,-0.9999175638403865
V18,-0.9998870506259424
V19,-0.9883902716669934
whole GM,55.872115017669174
