Tract,CALI
V1,-0.999999998974393
V2,-0.9999999992628246
V3,-0.9999998562723494
V4,-0.9999999735476213
V5,-0.9999999992237338
V6,-0.999999999182492
V7,-0.9999999982709387
V8,-0.9999981616270918
V9,-0.9999999982804504
V10,-0.9999998436347615
V11,-0.9999999992871589
V12,-0.999999981629918
V13,-0.9999999992874136
V14,-0.999999999286722
V15,-0.9999999326235424
V16,-0.9999994004505343
V17,-0.9999999986695185
V18,-0.9999999979493143
V19,-0.9998783343287706
whole GM,109.36328256292572
