Tract,CALI
V1,-0.4111815416478458
V2,-0.3999873816159538
V3,-0.3484243965085203
V4,-0.37182577409327644
V5,-0.39775234877823584
V6,-0.39191726181984743
V7,-0.40011579191312474
V8,-0.3278605765348631
V9,-0.3822883671486167
V10,-0.3611005487675001
V11,-0.4515710553428536
V12,-0.3824024956419356
V13,-0.4724105207348104
V14,-0.43359914967558266
V15,-0.38062383527499855
V16,-0.33738485763799986
V17,-0.3781381028667392
V18,-0.39950330509378884
V19,-0.24578792102008828
whole GM,15.764403326919185
