Tract,logZi,time,CALI
V1,12.696998560640042,1.8673033714294434,0.14234497541021884
V2,12.699138346865553,1.8753809928894043,0.1549111006943027
V3,12.689291768418189,1.8916749954223633,0.16111128811593622
V4,12.688115106051509,1.9475562572479248,0.14453704886325403
V5,12.699339842898608,1.9613890647888184,0.1511076962782032
V6,12.693800242914712,1.9495580196380615,0.14841789645941184
V7,12.693918143307002,1.936586856842041,0.1567374604060967
V8,12.679033553418371,1.9292781352996826,0.11808562943959999
V9,12.69672090751135,1.95656418800354,0.15604662510515221
V10,12.687589289316215,1.9949491024017334,0.1302895223014231
V11,12.706879475105278,1.9693968296051025,0.14885276651508716
V12,12.694541701541397,1.9780707359313965,0.13749240688659747
V13,12.721281852163433,1.9489972591400146,0.22014355190964996
V14,12.68978046080592,1.9282090663909912,0.15611587820786665
V15,12.691813200072247,1.997206687927246,0.12512853792125966
V16,12.685522747254444,1.9353678226470947,0.13202430713347102
V17,12.689028327798127,1.568310022354126,0.16196688866879527
V18,12.69270999938831,1.5820350646972656,0.13246238579158165
V19,12.67914832613171,1.471790075302124,0.12573152767882045
whole GM,13.367063095572512,1.516427993774414,N/A
