Tract,logZi,time,CALI
V1,13.611900871506174,0.4277207851409912,0.3718739819203549
V2,13.608574431101696,0.45923280715942383,0.40390156895021123
V3,13.543662639520008,0.4784739017486572,0.3770592475267909
V4,13.569534234468744,0.4464230537414551,0.35827552536789864
V5,13.617287372362263,0.4935181140899658,0.4013927471457315
V6,13.593296141829946,0.5057311058044434,0.3813713964602006
V7,13.587944238978366,0.4987010955810547,0.4035827348752883
V8,13.544745706932133,0.4746229648590088,0.26937028038535904
V9,13.587529261267642,0.5362980365753174,0.38876040741615303
V10,13.563042751832945,0.5828690528869629,0.3017623697179288
V11,13.663498165356296,0.5104310512542725,0.426427517059361
V12,13.585368570561588,0.50400710105896,0.3287578574432666
V13,13.645777700536646,0.43892598152160645,0.6078103591474868
V14,13.617377598846753,0.4539473056793213,0.4612073473746974
V15,13.57544736224137,0.4131479263305664,0.28366550988235995
V16,13.546574656922594,0.39734482765197754,0.29440682601482204
V17,13.567920560193475,0.37575793266296387,0.4151119097221274
V18,13.60074983759858,0.336698055267334,0.3388682410635888
V19,13.497843122794732,0.3349418640136719,0.23580350115591187
whole GM,14.118874877793361,0.5616059303283691,N/A
