Tract,logZi,time,CALI
V1,12.810456109331593,0.3489038944244385,0.14517413266933543
V2,12.809679993004611,0.39276695251464844,0.16460543853610465
V3,12.786111065233555,0.405811071395874,0.17259174184238235
V4,12.794973636136056,0.4437699317932129,0.15220372754971234
V5,12.813545839612171,0.4584789276123047,0.16096028760975623
V6,12.80186188144468,0.41447019577026367,0.15484273983511
V7,12.80268523626139,0.4115750789642334,0.17232499678235702
V8,12.783829916501269,0.4067080020904541,0.10730575103370477
V9,12.801391386603866,0.44318699836730957,0.16287387999847525
V10,12.789809902737556,0.3936598300933838,0.11908373837432551
V11,12.832742220331728,0.4964308738708496,0.16118609366443937
V12,12.799356123123367,0.4160032272338867,0.12846280846379
V13,12.838308839917772,0.42126893997192383,0.2796898681577067
V14,12.814905682658068,0.4091072082519531,0.19531544375077403
V15,12.793530630210332,0.4039580821990967,0.10365701745274647
V16,12.783951546180617,0.44887399673461914,0.12058696429399607
V17,12.794373074576027,0.34307193756103516,0.184687080099035
V18,12.805658402363829,0.3442060947418213,0.12970678786930523
V19,12.767616941886079,0.3097529411315918,0.10419678473881899
whole GM,13.438048583781253,0.4308028221130371,N/A
