Tract,logZi,time,CALI
V1,14.6009772206221,0.3584010601043701,0.5612655558713497
V2,14.590787672065199,0.39768004417419434,0.6008171849527977
V3,14.492477626589796,0.4202890396118164,0.54190144172452
V4,14.536551513458404,0.44258999824523926,0.5284890237722273
V5,14.603492946400914,0.4421079158782959,0.5987414293409508
V6,14.574479373335437,0.4199790954589844,0.5730331538218794
V7,14.557628618542532,0.5042169094085693,0.5913148550968403
V8,14.508506059164484,0.4289417266845703,0.4035753238133768
V9,14.561234152016604,0.4191861152648926,0.5754854391693189
V10,14.536353600171566,0.44562292098999023,0.45655224269740824
V11,14.666609832589344,0.4765629768371582,0.6393929112019281
V12,14.566589648789604,0.4081599712371826,0.4976657568346461
V13,14.583757812075234,0.4285929203033447,0.8125063776919519
V14,14.591173432282217,0.41222572326660156,0.669473524431528
V15,14.558959385218794,0.46925806999206543,0.4383130137565403
V16,14.511169080018009,0.3877828121185303,0.44093257578582445
V17,14.526803099682994,0.35253381729125977,0.6021438370387409
V18,14.588624057434483,0.33901500701904297,0.515188815684027
V19,14.43274252109063,0.2829902172088623,0.3365138337704119
whole GM,14.988635657179353,0.41594600677490234,N/A
