Tract,logZi,time,CALI
V1,12.583082492174078,0.37754130363464355,0.08148088300846368
V2,12.583613743778706,0.41090893745422363,0.09162016386019545
V3,12.575685811477038,0.44534802436828613,0.09958826948706423
V4,12.57834411452252,0.42765331268310547,0.08805690806382738
V5,12.584455321947555,0.4238131046295166,0.08872184038297148
V6,12.581129530751936,0.4420127868652344,0.0885850715594727
V7,12.58083997491305,0.40420985221862793,0.09602451138501755
V8,12.574882484012825,0.4375479221343994,0.06890109499934494
V9,12.580661831761097,0.42888593673706055,0.09210960101361643
V10,12.576641393842078,0.47342801094055176,0.0732486084556856
V11,12.5901921931159,0.42045116424560547,0.08463202371093259
V12,12.579496536091685,0.4181959629058838,0.07567163560958323
V13,12.597491052215844,0.4818587303161621,0.14378384687690904
V14,12.585461188653733,0.4111921787261963,0.10507250304300086
V15,12.577743838213648,0.38462281227111816,0.06501846377965403
V16,12.57499793814172,0.40114521980285645,0.07535071605209831
V17,12.578917251634156,0.3439469337463379,0.10425102467387681
V18,12.581715520308835,0.32628488540649414,0.07526172601523884
V19,12.570217041052153,0.3164691925048828,0.07107840789930853
whole GM,13.257898882880182,0.43010926246643066,N/A
