Tract,logZi,time,CALI
V1,12.525372086998384,2.5590291023254395,0.02978034148084152
V2,12.524443121687618,2.52982497215271,0.03791821793024441
V3,12.52086361041549,2.548185110092163,0.050050483247640054
V4,12.523630167935538,2.53428316116333,0.03915111032222485
V5,12.524697957871721,2.905585765838623,0.03455528152340959
V6,12.5238358023073,2.598768949508667,0.03697690615296789
V7,12.52487842964537,2.6368231773376465,0.04545546433440828
V8,12.520906027537704,2.598846912384033,0.02160945862086172
V9,12.52301588974193,2.446347951889038,0.03996798766089693
V10,12.522209042538611,2.536626100540161,0.025297089836036735
V11,12.529083984828231,2.614069938659668,0.029277609948054062
V12,12.523712350739894,2.562087059020996,0.026223636746888435
V13,12.53029589543521,2.7596168518066406,0.07882383644865398
V14,12.525433643707167,2.717369794845581,0.049808782387171124
V15,12.522895698493663,2.7588720321655273,0.01701170898729254
V16,12.520514669298237,2.7474617958068848,0.027252971146699112
V17,12.522176379925357,1.978100061416626,0.05248187109194791
V18,12.525204644192817,2.0278589725494385,0.02508737819832274
V19,12.518648436627888,1.9164071083068848,0.026158305227094614
whole GM,13.209174248791621,1.8115308284759521,N/A
