Tract,logZi,time,CALI
V1,14.02665753917867,2.228247880935669,0.5448906600665926
V2,14.028118192183555,2.1723530292510986,0.6025896186839228
V3,13.949236161915533,2.2065999507904053,0.5738911074034181
V4,13.9652146710877,2.207552194595337,0.5169760490486313
V5,14.057479575523889,2.1829938888549805,0.6273931093714864
V6,14.012219228890004,2.175060987472534,0.5754195680074883
V7,13.960154415277087,2.229391098022461,0.538583975636229
V8,13.935120950953326,2.1704180240631104,0.3901529105605326
V9,14.021881199817257,1.9164061546325684,0.6144374388330605
V10,13.976100759371022,2.0001840591430664,0.4616930652513782
V11,14.078881671604274,1.9997508525848389,0.6005925576122066
V12,13.939119658541813,1.9029860496520996,0.4052480238558285
V13,14.04812828595098,2.068345069885254,0.864246916290311
V14,14.036929243612573,2.0371248722076416,0.6854628359793078
V15,13.963286680420815,2.2393760681152344,0.39315962183234787
V16,13.924269679611996,2.0067310333251953,0.4079956927537636
V17,13.99084062812199,1.9674022197723389,0.6473307190863906
V18,14.033448496242995,2.115450143814087,0.5282764142882745
V19,13.831061167157857,2.0098791122436523,0.28680104223284686
whole GM,14.374859584210636,1.8015549182891846,N/A
