Tract,logZi,time,CALI
V1,13.065772767585498,0.41788268089294434,0.1669617170751656
V2,13.06037286481537,0.45755600929260254,0.19173187495836164
V3,13.025052596824207,0.4809250831604004,0.20405397980014217
V4,13.040572903740589,0.5029749870300293,0.17540003541995897
V5,13.068249644749464,0.5359861850738525,0.18860792429679507
V6,13.048762044212946,0.5446240901947021,0.17691504993403973
V7,13.051350476633878,0.5099630355834961,0.2053720550407656
V8,13.023365920859309,0.4940166473388672,0.10682452389563091
V9,13.048975678632111,0.4485812187194824,0.1903078252443855
V10,13.033046883294332,0.4925117492675781,0.1253308978205938
V11,13.10035428701603,0.448915958404541,0.19289506134479728
V12,13.049043701194611,0.49367403984069824,0.1414206510006748
V13,13.076679040818869,0.6513381004333496,0.336599290381673
V14,13.065789186693415,0.6958498954772949,0.23618325058841894
V15,13.039478999262062,0.6734802722930908,0.10307891001800207
V16,13.022925196298075,0.6819558143615723,0.1260963079872932
V17,13.034694518067901,0.45994091033935547,0.2193727057982755
V18,13.058168948487749,0.42125988006591797,0.1429329808991464
V19,12.995244276944199,0.3996129035949707,0.09798479803492599
whole GM,13.644520900842142,0.4786949157714844,N/A
