Tract,logZi,time,CALI
V1,12.9849182410065,1.8892908096313477,0.2244108554875941
V2,12.996198941915765,1.8856449127197266,0.26029050657080766
V3,12.94605298189574,1.8982551097869873,0.2356527037662175
V4,12.971771906803667,1.9353532791137695,0.2348081576765868
V5,12.979597645992884,1.9264500141143799,0.23089341471305347
V6,12.984272300996395,1.9306349754333496,0.244601693999414
V7,12.97985221692072,1.9184439182281494,0.2568352944381205
V8,12.913819323692747,1.949110984802246,0.13242367007095468
V9,12.959134568204366,1.964843988418579,0.22272082687898687
V10,12.957895380294346,1.949462890625,0.18890972927020222
V11,13.01878923595056,1.868394136428833,0.2559973382887446
V12,12.954495878013134,1.9410529136657715,0.1834537509090628
V13,13.03237968240804,1.954219102859497,0.3953280606160865
V14,13.005638506269731,1.9234611988067627,0.2989859216463904
V15,12.968468365525798,1.8850858211517334,0.18058244985385263
V16,12.956882386473731,1.8884732723236084,0.19628918472093893
V17,12.956036422801045,1.6428210735321045,0.2505494021541592
V18,12.974626875977929,1.4275720119476318,0.2012558471785748
V19,12.92150158426796,1.549375057220459,0.15655270830959234
whole GM,13.595607627818291,1.3262510299682617,N/A
