Tract,logZi,time,CALI
V1,12.580553117026948,1.9073140621185303,0.08095161291807296
V2,12.580956313050066,1.892488956451416,0.09094622097023897
V3,12.572091336442206,1.9274461269378662,0.09788016275555966
V4,12.574992397780665,1.9413461685180664,0.08663047075770769
V5,12.581715524569104,1.9190831184387207,0.08796007153897545
V6,12.578740411962155,1.9154188632965088,0.08820494168108328
V7,12.577040862753462,1.893630027770996,0.09409802463186878
V8,12.571999083794768,1.9461450576782227,0.06799981573318448
V9,12.579002546640812,1.9226741790771484,0.09252531123954988
V10,12.57058997891195,1.9010229110717773,0.06895183845029385
V11,12.585300709629516,1.9251410961151123,0.08154346898114517
V12,12.573917671877318,1.9070391654968262,0.07187155898618158
V13,12.594954111617694,1.8596830368041992,0.14321543712620555
V14,12.58239226955428,1.9244239330291748,0.10393590470676384
V15,12.576299195229083,1.8875539302825928,0.0656525711938929
V16,12.570890625115142,1.902784824371338,0.07312977721324176
V17,12.574773252288777,1.6255509853363037,0.10192997107485069
V18,12.57817670107198,1.5247888565063477,0.07365116152536455
V19,12.568666109198766,1.5400888919830322,0.0716022179373157
whole GM,13.25585902137286,1.3737661838531494,N/A
