Tract,logZi,time,CALI
V1,12.47754923507942,2.1246631145477295,0.009999666679997077
V2,12.477549235079422,2.270169973373413,0.009999666679998853
V3,12.47754923507942,2.2550888061523438,0.009999666679997077
V4,12.477549235079422,2.2387239933013916,0.009999666679998853
V5,12.477549235079422,2.456084966659546,0.009999666679998853
V6,12.477549235079422,2.507016181945801,0.009999666679998853
V7,12.477549235079419,2.41446590423584,0.009999666679995078
V8,12.477549235079422,2.433879852294922,0.009999666679998853
V9,12.477549235079422,2.206892967224121,0.009999666679998853
V10,12.477549235079422,2.2545948028564453,0.009999666679998853
V11,12.47754923507942,2.229893207550049,0.009999666679997077
V12,12.47754923507942,2.2149031162261963,0.009999666679997077
V13,12.477549235079422,2.1044812202453613,0.009999666679998853
V14,12.477549235079419,2.0330281257629395,0.009999666679995078
V15,12.47754923507942,2.0374860763549805,0.009999666679997077
V16,12.477549235079422,2.0449938774108887,0.009999666679998853
V17,12.477549235079422,1.8699731826782227,0.009999666679998853
V18,12.477549235079422,1.8398871421813965,0.009999666679998853
V19,12.477549235079422,1.80405592918396,0.009999666679998853
whole GM,13.170746414806057,1.8833730220794678,N/A
