Tract,logZi,time,CALI
V1,11.083601643382316,12.15794324874878,1.2310938542861263
V2,11.099102809486544,13.65004301071167,1.3265747223741209
V3,11.38416815389066,12.990787029266357,2.238367340326013
V4,10.821202713095367,12.193242073059082,0.7726895508016234
V5,10.965465777061828,12.224101066589355,1.014273333823779
V6,10.939194063004049,15.114443063735962,0.9809731784225069
V7,10.627302037664236,12.987431287765503,0.4814174982725339
V8,11.039267613241842,12.949562072753906,1.1120443768072774
V9,10.95549950290121,12.149034976959229,1.0360167660272417
V10,11.26177380204275,12.630904912948608,1.6566438121074234
V11,10.734053178109152,14.068063974380493,0.5532377561074417
V12,11.04184047702951,13.895680904388428,1.1283137644485217
V13,10.982728532732127,12.021545171737671,1.2851635468972145
V14,11.354181672042818,13.18983507156372,2.097764285923821
V15,10.957852299996825,13.263050079345703,0.9093027795642374
V16,11.209177283444637,12.414207935333252,1.5478979938636104
V17,11.057702577045102,12.696997880935669,1.3434030522477798
V18,11.636625939771866,11.663754940032959,2.827892148489994
V19,10.710777242677153,11.735824823379517,0.5515726390536217
whole GM,11.104261342017773,11.133096933364868,N/A
