Tract,CALI
V1,0.004170792090606001
V2,-0.003889467024748683
V3,0.0009871054417420755
V4,-0.002811394663266853
V5,0.0019402140792479372
V6,-0.0005198902073795253
V7,0.003629297058812986
V8,-0.008181573673015863
V9,0.0012814496940352083
V10,-0.0049869358764854654
V11,0.008270561819699873
V12,0.0010157182213172966
V13,-0.0015098813583891424
V14,-0.0005416897139529642
V15,-0.004531123295430373
V16,-0.003215478160393026
V17,-0.003917344773965881
V18,0.002252124453933524
V19,-0.004412255123306896
whole GM,13.29416796271884
