Tract index,CALI
1,0.7415556931343772
2,0.797620151523472
3,0.61777708256665
4,0.6488294947987401
5,0.8036188023086239
6,0.7638642189998046
7,0.7359962716765736
8,0.5014156340568938
9,0.7432861294005164
10,0.58772930636603
11,0.8422850928426469
12,0.649768859932867
13,0.9657108458091375
14,0.848636028452431
15,0.5861323218759273
16,0.551902875706493
17,0.7437913422384739
18,0.6766177740478916
19,0.3537614866089023
whole GM,14.97643536791627
